slug,city,state,fqhc_name,address,city_addr,state_addr,zip,phone,website,services_includes_lab,distance_miles,website_source
titusville-fl,Titusville,FL,BHA Titusville Dental Clinic,611 N Singleton Ave,Titusville,FL,32796,(321) 241-6800,https://www.brevardhealth.org,true,3.8,original
titusville-fl,Titusville,FL,Space Coast Health Centers Titusville Main,951 N Washington Ave STE 100,Titusville,FL,32796,(321) 268-6836,https://www.spacecoasthealthcenters.org/,true,4.08,places
titusville-fl,Titusville,FL,COMMUNITY HEALTH CENTER - BITHLO FAMILY CARE,19108 E Colonial Dr,Orlando,FL,32820,(407) 905-8827,https://www.chcfl.org,true,16.65,original
titusville-fl,Titusville,FL,Alafaya Health Center,11881 E Colonial Dr STE A,Orlando,FL,32826,(407) 322-8645,https://www.mytruehealth.org,true,23.46,original
the-villages-fl,The Villages,FL,Heart of Florida Health Center The Villages,3365 Wedgewood Ln,The Villages,FL,32162,(352) 732-6599,https://www.myhfhc.org/,true,0.52,places
the-villages-fl,The Villages,FL,COMMUNITY HEALTH CENTER - LEESBURG Family Medical and Dental,225 N 1st St,Leesburg,FL,34748,(352) 314-7400,https://WWW.CHCFL.ORG,true,11.43,original
the-villages-fl,The Villages,FL,Langley Health Services Ocala,7205 SE Maricamp Rd,Ocala,FL,34472,(352) 680-7000,https://langleyhealth.com/ocala-location/,true,13.28,places
zephyrhills-fl,Zephyrhills,FL,Premier Community HealthCare Group - Medical View Lane,6860 Medical View Ln,Zephyrhills,FL,33542,(352) 518-2000,https://www.premierhc.org,true,1.67,original
zephyrhills-fl,Zephyrhills,FL,Centennial Health Center,38503 Centennial Rd,Dade City,FL,33525,(352) 565-7342,https://www.ccrhealth.org,true,4.96,original
zephyrhills-fl,Zephyrhills,FL,Plant City Family Care,801 E Baker St,Plant City,FL,33563,(813) 349-7600,http://www.suncoast-chc.org/,true,15.38,places
zephyrhills-fl,Zephyrhills,FL,CFHC Lakeland Primary Care,1129 N Missouri Ave,Lakeland,FL,33805,(863) 413-8600,http://www.cfhconline.org/,true,18.2,original
zephyrhills-fl,Zephyrhills,FL,METRO at Fletcher Avenue,3500 E Fletcher Ave STE 302,Tampa,FL,33613,(727) 321-3854,https://www.metrotampabay.org,true,18.35,original
zephyrhills-fl,Zephyrhills,FL,"Ibis Healthcare, Inc. North Tampa","13601 Bruce B Downs Blvd, Suite 131",Tampa,FL,33613,(813) 272-2244,http://www.gracepointhealthcare.org/?utm_source=GMBSocialClimb&utm_medium=GracepointHealthcare-North,true,18.66,places
new-york-ny,New York,NY,Metro Community Health Center - Manhattan,335 W 24th St STE 1B,New York,NY,10011,212-947-5770 x5456,https://mchcny.org/locations-manhattan/,true,0.2,places
new-york-ny,New York,NY,High School for Fashion Industries School-Based Health Center,225 W 24th St,New York,NY,10011,(212) 633-0800,https://www.hsfi.nyc/,true,0.2,places
new-york-ny,New York,NY,Central Administrative Office,44 W 28th St,New York,NY,10001,(212) 545-2400,http://www.chnnyc.org/,true,0.41,places
new-york-ny,New York,NY,Housing Works Health Services III at W 37 Street,301 W 37th St FL 4,New York,NY,10018,(718) 277-0386,https://www.housingworks.org,true,0.47,original
new-york-ny,New York,NY,Callen-Lorde 19th Street Administrative Offices,155 W 19th St,New York,NY,10011,(212) 271-7200,www.lmcmc.com,true,0.47,hrsa
new-york-ny,New York,NY,Sun River Health West 37th Street Health Center,347 W 37th St,New York,NY,10018,(855) 681-8700,https://www.sunriver.org/your-health/sun-river-health-sidney-baer/,true,0.49,places
los-angeles-ca,Los Angeles,CA,AltaMed Medical Group: Florence-Firestone,1542 East Florence Avenue,Los Angeles,CA,90001,(888) 499-9303,https://www.altamed.org,true,0.15,original
los-angeles-ca,Los Angeles,CA,"Central City Community Health Center, Inc. - SLA",5970 S Central Ave,Los Angeles,CA,90001,(323) 234-3280,https://www.centralcityhealth.org,true,0.99,original
los-angeles-ca,Los Angeles,CA,SCFHC- Santa Fe,7300 Santa Fe Ave,Huntington Park,CA,90255,(323) 908-4200,https://www.scfhc.org,true,1.01,original
los-angeles-ca,Los Angeles,CA,SJCH - Avalon Health and Access Center,6818 Avalon Blvd,Los Angeles,CA,90003,(213) 226-7481,https://sjch.org/,true,1.02,places
los-angeles-ca,Los Angeles,CA,UMMA Health Fremont Wellness Center,7821 Avalon Blvd,Los Angeles,CA,90003,(323) 406-5800,https://www.ummahealthca.org,true,1.02,original
los-angeles-ca,Los Angeles,CA,Aghaby: Walnut Park,2542 E Florence Ave STE B,Walnut Park,CA,90255,(323) 584-8700,https://www.acchealthcenters.org,true,1.23,original
chicago-il,Chicago,IL,COMMUNITY HEALTH PARTNERSHIP OF ILLINOIS,"205 W Randolph St, Ste 2222",Chicago,IL,60606,(312) 795-0000,https://www.chpofil.org,true,0.83,original
chicago-il,Chicago,IL,LCHC at Fourth Presbyterian - Chicago Lights,126 E Chestnut St,Chicago,IL,60611,(312) 787-4570,http://www.fourthchurch.org/,true,0.95,places
chicago-il,Chicago,IL,Access Community Health Network,600 W Fulton St,Chicago,IL,60661,(312) 526-2200,https://accesscommunityhealth.net,true,1.29,original
chicago-il,Chicago,IL,Haymarket Center,124 N Sangamon St,Chicago,IL,60607,(312) 226-7984,https://www.hcenter.org/,true,1.7,original
chicago-il,Chicago,IL,Winfield Moody Health Center,1276 North Clybourn Avenue,Chicago,IL,60610,(312) 337-1073,https://www.nearnorthhealth.org,true,1.83,original
chicago-il,Chicago,IL,"UNIVERSITY OF ILLINOIS MEDICAL CENTER - MILE SQUARE HEALTH CENTER, NATIONAL TEACHERS ACADEMY HEALTH AND WELLNESS CENTER",55 W Cermak Rd,Chicago,IL,60616,(312) 413-3880,https://N/A,true,2.35,original
dallas-tx,Dallas,TX,Prism Health North Texas at Oak Lawn Health Center,"2801 Lemmon Ave, Ste 200",Dallas,TX,75204,(469) 687-3200,https://www.phntx.org,true,1.05,original
dallas-tx,Dallas,TX,The Bridge,1818 Corsicana St,Dallas,TX,75201,(214) 670-1145,http://www.parklandhospital.com/phhs/homeless-outreach.aspx,true,1.24,original
dallas-tx,Dallas,TX,"Los Barrios Unidos Community Clinic, Inc.",3111 Sylvan Ave,Dallas,TX,75212,(214) 571-6132,https://www.losbarriosunidos.org,true,1.97,original
dallas-tx,Dallas,TX,Eddie Bernice Johnson Youth and Family Center,2727 Al Lipscomb Way,Dallas,TX,75215,(214) 426-3645,,true,2.29,
dallas-tx,Dallas,TX,HHM Health at Holmes St.,3639 Holmes St,Dallas,TX,75215,(972) 354-8712,https://www.hhmhealth.org/?utm_source=GMBSocialClimb&utm_medium=HHMHealthatSouthDallas,true,3.03,places
dallas-tx,Dallas,TX,Women's Health Center of Plano,"3713 W 15th St, Suite 401",Plano,TX,75075,(940) 766-6306,https://www.fhcntx.org/,true,16.13,places
phoenix-az,Phoenix,AZ,Valleywise Community Health Center - McDowell,1101 N Central Ave STE 204,Phoenix,AZ,85004,(602) 344-6550,https://valleywisehealth.org/services/primary-care/,true,0.71,original
phoenix-az,Phoenix,AZ,Valle del Sol_Red Mountain Service Center_1209,1209 S 1st Ave,Phoenix,AZ,85003,(602) 258-6797,https://www.valledelsol.com,true,1.12,original
phoenix-az,Phoenix,AZ,"Circle the City Family Health Center, Downtown Campus",220 S 12th Ave,Phoenix,AZ,85007,(602) 776-9000,https://www.circlethecity.org,true,1.2,original
phoenix-az,Phoenix,AZ,Wesley Health Center,1300 S 10th St,Phoenix,AZ,85034,(602) 257-4323,https://wesleycenterphx.org/,true,1.22,hrsa
phoenix-az,Phoenix,AZ,"Terros, Inc",3003 North Central Avenue,Phoenix,AZ,85012,(602) 685-6000,https://terroshealth.org,true,2.19,original
phoenix-az,Phoenix,AZ,Mountain Park Health Center - Central Office,"3003 N Central Ave, Suite 1600",Phoenix,AZ,85012,(602) 323-3344,www.nativehealthphoenix.org,true,2.19,hrsa
atlanta-ga,Atlanta,GA,Mercy Care at Gateway Center,275 Pryor St SW,Atlanta,GA,30303,(404) 880-3719,https://www.mercyatlanta.org,true,0.64,original
atlanta-ga,Atlanta,GA,The Family Health Center of GA dba Georgia Center for Women at Peachtree,550 Peachtree St NE STE 1250,Atlanta,GA,30308,(404) 581-0307,https://gacfw.com,true,0.94,original
atlanta-ga,Atlanta,GA,MedCura Midtown,550 Peachtree St NE,Atlanta,GA,30308,(404) 888-7575,https://www.medcura.org,true,0.96,original
atlanta-ga,Atlanta,GA,SOUTHSIDE MEDICAL CENTER - Main Center / Corporate HQ,1046 Ridge Ave SW,Atlanta,GA,30315,(404) 688-1350,https://www.smcmed.com,true,2.08,original
atlanta-ga,Atlanta,GA,Healing Community Center,1188 Ralph David Abernathy Blvd SW,Atlanta,GA,30310,(404) 564-7749,https://healatlanta.org/,true,2.37,places
atlanta-ga,Atlanta,GA,Ethne Health - Dental,"4122 E Ponce de Leon Ave, Ste 5",Clarkston,GA,30021,(407) 799-0044,https://www.ethnehealth.org,true,9.34,original
detroit-mi,Detroit,MI,Detroit Central City Health Center,3427 Woodward Ave,Detroit,MI,48201,(313) 831-3160,https://www.centralcityhealth.com,true,0.22,original
detroit-mi,Detroit,MI,WOODWARD CORRIDOR FAMILY MEDICAL CENTER,611 Martin Luther King Jr Blvd,Detroit,MI,48201,(313) 832-6300,https://www.dchcquality.org,true,0.25,original
detroit-mi,Detroit,MI,Advantage Health Centers - Alexandrine,101 E Alexandrine St,Detroit,MI,48201,(313) 416-6251,https://www.advantagehealth.org,true,0.29,original
detroit-mi,Detroit,MI,Family Medical Center - Cass Tech,2501 2nd Ave FL 2,Detroit,MI,48201,(313) 263-2000,https://www.detroitk12.org/casstech,true,0.58,places
detroit-mi,Detroit,MI,University Health Center - St. Antoine,4201 Saint Antoine St STE 7A,Detroit,MI,48201,(313) 745-4091,http://www.dmc.org/,true,0.59,places
detroit-mi,Detroit,MI,"The Wellness Plan, Gateway Medical Center",2888 W Grand Blvd,Detroit,MI,48202,(313) 875-5932,https://www.wellplan.com,true,1.72,original
charlotte-nc,Charlotte,NC,CRCHC at Shelter Health Services,534 Spratt St,Charlotte,NC,28206,(704) 792-2242,https://www.crchc.org,true,0.96,original
charlotte-nc,Charlotte,NC,AMG - Randolph Rd,2300 Randolph Rd,Charlotte,NC,28207,(704) 624-8477,https://amitymed.org,true,1.98,original
charlotte-nc,Charlotte,NC,"C.W. Williams Community Health Center, Inc.",800 Clanton Road,Charlotte,NC,28217,704-393-7720 x1027,https://www.cwwilliams.org,true,2.94,original
charlotte-nc,Charlotte,NC,Charlotte Community Health Clinic - Express Care,3622 Central Avenue,Charlotte,NC,28205,(704) 316-6561,https://charlottecommunityhealth.org/en/,true,3.46,original
charlotte-nc,Charlotte,NC,Kintegra at Pinewood Elementary - Clt,805 Seneca Pl,Charlotte,NC,28210,(980) 343-5825,https://www.kintegra.org,true,4.37,original
charlotte-nc,Charlotte,NC,Affinity Health Center Main,455 Lakeshore Pkwy,Rock Hill,SC,29730,(803) 909-6363,https://affinityhealthcenter.org/,true,22.13,places
tampa-fl,Tampa,FL,METRO Seminole Heights,3918 N Highland Ave,Tampa,FL,33603,(727) 321-3854,https://www.metrotampabay.org/about/locations/seminole-heights/,true,2.7,places
tampa-fl,Tampa,FL,Suncoast Neighborhood Health Clinic,3624 Causeway Blvd,Tampa,FL,33619,(813) 630-3690,http://suncoast-chc.org/,true,2.79,places
tampa-fl,Tampa,FL,TFHC MLK,"2727 W Dr Martin Luther King Jr Blvd, Suite 100",Tampa,FL,33607,(813) 866-0930,https://www.tfhc.org/infusioncenter?utm_source=GMBSocialClimb&utm_medium=TampaFamilyInfusionCenter,true,3.33,places
tampa-fl,Tampa,FL,"Ibis Healthcare, Inc.",5707 N 22nd St,Tampa,FL,33610,(813) 272-2244,https://www.gracepointwellness.org,true,4.09,original
tampa-fl,Tampa,FL,Bayside Health Clinic,14808 49th St N,Clearwater,FL,33762,(727) 453-7866,http://www.pinellascounty.org/humanservices/hch.htm,true,15.3,places
tampa-fl,Tampa,FL,Evara Gold - Suncoast,5523 Roosevelt Blvd,Clearwater,FL,33760,(727) 824-8181,https://www.evarahealth.org,true,15.65,original
denver-co,Denver,CO,Forum Apartments,250 W 14th Ave,Denver,CO,80204,(303) 573-3707,https://www.coloradocoalition.org,true,0.08,original
denver-co,Denver,CO,Rose Andom Health Center,1330 Fox St,Denver,CO,80204,(720) 337-4419,http://roseandomcenter.org/,true,0.29,places
denver-co,Denver,CO,"Uptown Community Health Center, Inc. Bruner Family Medicine","1960 N Ogden St, Suite 460",Denver,CO,80218,(303) 318-2500,https://www.uptowncommunityhealth.org,true,0.99,original
denver-co,Denver,CO,Inner City Health Center,3800 N York St,Denver,CO,80205,(303) 296-1767,https://www.innercityhealth.org,true,2.68,original
denver-co,Denver,CO,Tepeyac Administration,4725 High St,Denver,CO,80216,(303) 458-5302,https://www.tepeyachealth.org,true,3.29,original
denver-co,Denver,CO,Sheridan Health Services-Urban Peak,1630 S Acoma St,Denver,CO,80223,(303) 315-6199,https://nursing.cuanschutz.edu/patient-care/sheridan-health-services,true,3.62,original
orlando-fl,Orlando,FL,Christian Service Center,808 W Central Blvd,Orlando,FL,32805,(407) 428-5751,https://www.obfh.org,true,1.12,original
orlando-fl,Orlando,FL,Community Health Centers - West Lakes,710 S Tampa Ave,Orlando,FL,32805,(407) 905-8827,https://www.chcfl.org,true,2.04,original
orlando-fl,Orlando,FL,Lake Underhill Health Center,5730 Lake Underhill Rd,Orlando,FL,32807,407-956-4320 x1520,https://www.mytruehealth.org,true,3.85,original
orlando-fl,Orlando,FL,Osceola Community Health Services at Buenaventura Lakes,2622 Simpson Rd,Kissimmee,FL,34744,(407) 943-8600,https://www.osceolahealthcare.org,true,15.25,original
portland-or,Portland,OR,Outside In BH,1195 SW 11th Ave,Portland,OR,97205,(503) 535-3800,https://outsidein.org/,true,0.34,places
portland-or,Portland,OR,Old Town Clinic,727 W Burnside St,Portland,OR,97209,(503) 228-4533,https://www.centralcityconcern.org,true,0.54,original
portland-or,Portland,OR,Billi Odegaard Dental Clinic,33 NW Broadway STE 380,Portland,OR,97209,(503) 988-5770,https:////multco.us,true,0.57,original
portland-or,Portland,OR,NARA Outpatient Treatment and Recovery Services Program,1631 SW Columbia St,Portland,OR,97201,503-231-2641 x240,https://www.naranorthwest.org,false,0.62,original
portland-or,Portland,OR,Cascade AIDS Project,"520 NW Davis St, Ste 215",Portland,OR,97209,(503) 223-5907,https://www.cascadeaids.org,true,0.65,original
portland-or,Portland,OR,Cascadia Health- Administrative Office,847 NE 19th Ave STE 100,Portland,OR,97232,(503) 238-0769,https://cascadiabhc.org/,true,1.82,original
indianapolis-in,Indianapolis,IN,Wheeler Shelter for Women and Children Clinic,3208 East Michigan Street,Indianapolis,IN,46201,(317) 687-3630,http://www.wheelermission.org/,true,0.07,places
indianapolis-in,Indianapolis,IN,IPS 54 School Based Clinic - Brookside Academy,3150 E 10th St STE 100,Indianapolis,IN,46201,(317) 229-4254,https://myips.org/brookside/,true,0.47,places
indianapolis-in,Indianapolis,IN,Damien Center - Legacy,26 N Arsenal Ave,Indianapolis,IN,46201,(317) 632-0123,https://www.damien.org,true,1.37,original
indianapolis-in,Indianapolis,IN,Eskenazi Health Center Pedigo,1112 Southeastern Ave,Indianapolis,IN,46202,(317) 880-1900,https://www.eskenazihealth.edu/locations/primary-care-sites,true,1.71,original
indianapolis-in,Indianapolis,IN,Aspire Indiana Health - Progress House,201 Shelby St,Indianapolis,IN,46202,(887) 574-1254,http://www.progresshouse.org/,true,1.77,places
indianapolis-in,Indianapolis,IN,Jane Pauley Community Health Center at 16th Street,5317 E 16th St,Indianapolis,IN,46218,(844) 695-7242,https://www.janepauleychc.com,true,1.93,original
columbus-oh,Columbus,OH,Equitas Health Columbus Administration Office,"1105 Schrock Rd, Ste 400",Columbus,OH,43229,(614) 987-5620,https://www.equitashealth.com,true,1.28,original
columbus-oh,Columbus,OH,Heart of Ohio Family Health OB-GYN at St. Ann's,"495 Cooper Rd, Suite 420",Westerville,OH,43081,(380) 898-4055,https://www.mountcarmelhealth.com/location/mount-carmel-st-anns-obgyn-clinic,true,3.5,places
columbus-oh,Columbus,OH,Lower Lights Health Northland,3000 Corporate Exchange Dr,Columbus,OH,43231,(614) 274-1455,https://llchc.org/,true,3.66,places
columbus-oh,Columbus,OH,PrimaryOne Health 4661 Sawmill Road,"4661 Sawmill Rd, Ste 101",Columbus,OH,43220,(740) 207-4330,https://www.primaryonehealth.org/locations/,true,5.27,places
columbus-oh,Columbus,OH,OSU Total Health Care Center Rardin,2231 N High St,Columbus,OH,43201,(614) 293-2700,https://wexnermedical.osu.edu/locations/primary-care-northwood-high?utm_campaign=med_general-awareness-evergreen_corp&utm_source=googlemybusiness&utm_medium=organic&utm_content=gmb_listing,true,6.72,places
columbus-oh,Columbus,OH,Health Center at Faith Mission,245 N Grant Ave,Columbus,OH,43215,(614) 224-0747,https://www.lssnetworkofhope.org,true,9.49,original
nashville-tn,Nashville,TN,UNHS MIssion Clinic,639 Lafayette St,Nashville,TN,37203,(615) 227-3000,https://www.neighborhoodhealthtn.org,true,0.91,original
nashville-tn,Nashville,TN,MATTHEW WALKER COMPREHENSIVE HEALTH CENT,1035 14th Ave N,Nashville,TN,37208,(615) 327-9400,https://www.mwchc.org,true,1.29,original
nashville-tn,Nashville,TN,VINE HILL COMMUNITY CLINIC,601 Benton Ave,Nashville,TN,37204,(615) 292-9770,https://www.connectus.org,true,2.53,original
nashville-tn,Nashville,TN,TENNESSEE DEPARTMENT OF HEALTH,710 Hart Ln,Nashville,TN,37216,(615) 650-7037,http://health.state.tn.us/,true,4.04,original
nashville-tn,Nashville,TN,Mercy office at FSSD Liberty Elementary School,600 Liberty Pike,Franklin,TN,37064,(615) 790-0892,,true,17.08,
nashville-tn,Nashville,TN,Primary Care & Hope Clinic of Smyrna,900 Sgt Asbury Hawn Way,Smyrna,TN,37167,(615) 625-9390,https://hopeclnc.org,true,20.85,original
